SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Rate_Level,Available_Stock,New_Stock_Status,Stock_Status,Reorder_Flag,Stockout_Risk,Coverage_Gap,Risk_Level,Inventory_Turnover,Turnover_Category,Demand_Supply_Ratio,Supplier_Risk,Supplier_Risk_Level,Inventory_Risk,SC_Risk_Score,Supplier_Class,Warehouse_Stock_Imbalance,Warehouse_Imbalance_Level,Optimization_Score
SKU0050,Personal Product 63,Personal Care,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH9702,14/05/2025,09/04/2025,09/02/2030,118,42,5,10,0,1,3.89,1440,10.8,3.89,10,1,$5.98,$6.19,$251.21,2.78,1,0.7072,FEFO,In Stock,-2,15/07/2025,5.81%,83.40%,No Notes,Low,27,Low,Low,FALSE,FALSE,0,Low Risk,33.80595238,Fast Moving,0.092619048,0.29,Low,0,0.29,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0051,Beverages Product 259,Beverages,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH8777,18/05/2025,20/04/2025,08/04/2027,114,42,12,4,1,0,4.08,1100,10.29,12.24,15,3,$6.99,$7.30,$293.45,2.91,2,0.8379,FEFO,In Stock,4,09/08/2025,-4.57%,79.86%,No Notes,Low,25,Low,Low,FALSE,FALSE,0,Low Risk,35.45714286,Fast Moving,0.097142857,0.49,Low,0,0.49,A - Good,206.5718724,High Variation (~206),0
SKU0052,Meat Product 399,Meat,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH5499,02/04/2025,05/03/2025,14/04/2025,0,435,124,67,1,1,34.41,1331,12.64,34.41,18,1,$4.62,$4.61,"$2,009.05",2.37,13,0.9918,FIFO,Expiring Soon,0,04/08/2025,-7.51%,93.60%,No Notes,Low,243,In Stock,Low,FALSE,FALSE,0,Low Risk,28.87275862,Fast Moving,0.079103448,0.01,Low,0,0.01,A - Good,202.6218382,High Variation (~206),0
SKU0053,Seafood Product 458,Seafood,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH4788,05/08/2025,12/07/2025,10/08/2025,35,0,4,6,1,2,2.88,720,0,2.88,3,1,$11.66,$11.62,$478.21,2.11,2,0.7768,FIFO,Expiring Soon,-1,11/06/2025,-9.27%,79.69%,No Notes,Low,-11,Out of Stock,Critical,TRUE,TRUE,1,High Risk,inf,Very Fast Moving,inf,0.22,Low,1,1.22,A - Good,213.1579776,Very Uneven (~213+),10
SKU0054,Bakery Product 170,Bakery,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH4388,26/05/2025,03/04/2025,28/05/2025,106,680,47,26,0,0,35.91,1356,18.94,71.82,45,2,$2.30,$2.10,"$1,566.31",1.58,11,0.7015,FEFO,Expiring Soon,-2,22/07/2025,7.04%,87.94%,No Notes,Low,607,In Stock,Low,FALSE,FALSE,0,Low Risk,19.27522059,Medium Moving,0.052808824,0.6,Low,0,0.6,A - Good,202.6218382,High Variation (~206),0
SKU0055,Pantry Product 357,Pantry,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH1096,04/06/2025,05/04/2025,04/02/2029,97,29,4,3,2,1,2.41,890,12.03,24.1,15,10,$10.53,$10.39,$305.28,2.49,4,0.9469,FEFO,Low Stock,3,02/08/2025,3.56%,90.30%,No Notes,Low,20,Low,Low,FALSE,FALSE,0,Low Risk,30.33275862,Fast Moving,0.083103448,0.53,Low,0,0.53,A - Good,206.5718724,High Variation (~206),0
SKU0056,Household Product 489,Household,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH4613,23/04/2025,23/03/2025,09/09/2029,139,216,36,18,0,2,13.92,2940,15.52,41.76,28,3,$14.10,$13.26,"$3,045.75",1.93,8,0.9245,FIFO,In Stock,0,06/08/2025,6.36%,70.91%,No Notes,Low,162,In Stock,Low,FALSE,FALSE,0,Low Risk,23.52222222,Fast Moving,0.064444444,0.23,Low,0,0.23,A - Good,206.5718724,High Variation (~206),0
SKU0057,Fresh Product 173,Fresh Produce,B,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH9751,13/05/2025,12/05/2025,18/05/2025,119,1,43,129,0,0,77.22,1725,0.01,77.22,40,1,$1.49,$1.63,"$1,706.97",2.02,26,0.8753,FEFO,Expiring Soon,1,26/06/2025,4.17%,92.39%,No Notes,Low,-171,Out of Stock,Critical,TRUE,TRUE,0.99,High Risk,28185.3,Very Fast Moving,77.22,0.12,Low,0.99,1.11,A - Good,192.2676003,Moderate Imbalance (~192),9.98
SKU0058,Fresh Product 330,Fresh Produce,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1823,14/05/2025,28/04/2025,19/05/2025,0,81,31,9,2,2,9.92,2380,8.17,9.92,7,1,$1.14,$1.11,$92.66,3.67,3,0.9007,FEFO,Expiring Soon,2,30/07/2025,9.94%,90.20%,No Notes,Medium,39,Low,Critical,FALSE,FALSE,0,Medium Risk,44.70123457,Fast Moving,0.122469136,0.1,Low,0,0.1,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0059,Seafood Product 390,Seafood,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH2341,25/05/2025,25/04/2025,01/06/2025,107,112,16,29,2,0,8.92,3070,12.56,26.76,22,3,$10.51,$10.62,"$1,176.96",2.39,6,0.7601,FIFO,Expiring Soon,-3,02/07/2025,-3.76%,67.61%,Promotional item,Low,65,In Stock,Low,FALSE,FALSE,0,Low Risk,29.06964286,Fast Moving,0.079642857,0.72,Low,0,0.72,A - Good,199.2482854,High Variation (~206),0
SKU0060,Meat Product 36,Meat,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1333,08/07/2025,30/05/2025,19/07/2025,63,129,3,15,0,3,7.84,1930,16.45,109.76,59,14,$2.46,$2.70,$316.98,1.82,1,0.8717,FIFO,Low Stock,0,10/08/2025,-0.37%,78.68%,Seasonal SKU,Low,111,In Stock,Low,FALSE,FALSE,0,Low Risk,22.18294574,Fast Moving,0.060775194,1.8,Low,0,1.8,A - Good,213.1579776,Very Uneven (~213+),0
SKU0061,Pantry Product 112,Pantry,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH2876,07/06/2025,19/04/2025,16/05/2027,94,198,2,25,0,0,15.67,5520,12.64,62.68,57,4,$4.25,$4.74,$842.33,3.66,7,0.7963,FIFO,In Stock,-7,01/08/2025,5.60%,69.20%,Seasonal SKU,Medium,171,In Stock,Low,FALSE,FALSE,0,Low Risk,28.88661616,Fast Moving,0.079141414,0.81,Low,0,0.81,A - Good,199.2482854,High Variation (~206),0
SKU0062,Personal Product 295,Personal Care,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH4978,21/07/2025,15/07/2025,23/12/2026,50,27,5,4,1,0,3.11,720,8.68,3.11,9,1,$13.09,$12.44,$353.36,3.46,3,0.7882,FEFO,In Stock,-2,14/06/2025,3.86%,94.06%,No Notes,Medium,17,Low,Critical,FALSE,FALSE,0,Medium Risk,42.04259259,Fast Moving,0.115185185,0.21,Low,0,0.21,A - Good,202.6218382,High Variation (~206),0
SKU0063,Dairy Product 290,Dairy,A,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH7071,26/04/2025,22/04/2025,16/05/2025,136,858,145,66,0,0,57,1365,15.05,285,146,5,$3.79,$3.98,"$3,254.05",1.99,23,0.8918,FEFO,Expiring Soon,7,08/09/2025,5.68%,76.67%,No Notes,Low,647,In Stock,Low,FALSE,FALSE,0,Low Risk,24.24825175,Fast Moving,0.066433566,0.54,Low,0,0.54,A - Good,199.2482854,High Variation (~206),0
SKU0064,Household Product 55,Household,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH3506,31/03/2025,04/03/2025,27/10/2028,162,109,0,26,2,2,12.7,3910,8.58,38.1,22,3,$9.85,$9.26,"$1,073.20",3.5,3,0.8234,FIFO,In Stock,1,05/07/2025,-9.58%,78.74%,No Notes,Medium,81,In Stock,Critical,FALSE,FALSE,0,Medium Risk,42.52752294,Fast Moving,0.116513761,0.53,Low,0,0.53,A - Good,199.2482854,High Variation (~206),0
SKU0065,Meat Product 414,Meat,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH5397,13/05/2025,23/04/2025,31/05/2025,119,492,58,97,0,0,33.94,9540,14.5,237.58,127,7,$3.64,$3.77,"$1,789.70",2.07,13,0.8932,FIFO,Expiring Soon,2,29/08/2025,0.28%,83.04%,No Notes,Low,337,In Stock,Low,FALSE,FALSE,0,Low Risk,25.17906504,Fast Moving,0.06898374,0.75,Low,0,0.75,A - Good,202.6218382,High Variation (~206),0
SKU0066,Frozen Product 385,Frozen,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH7209,06/04/2025,16/03/2025,23/03/2026,156,76,7,42,2,2,15.63,4720,4.86,31.26,24,2,$7.94,$7.96,$603.81,6.17,3,0.8195,FIFO,In Stock,0,08/07/2025,2.04%,75.70%,No Notes,Medium,25,Low,Critical,FALSE,FALSE,0,High Risk,75.06513158,Very Fast Moving,0.205657895,0.36,Low,0,0.36,A - Good,206.5718724,High Variation (~206),0
SKU0067,Dairy Product 109,Dairy,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH5526,14/06/2025,10/05/2025,29/06/2025,0,261,81,6,0,1,36.03,1386,7.24,108.09,57,3,$2.70,$2.87,$704.00,4.14,10,0.7501,FIFO,Expiring Soon,3,05/07/2025,-3.50%,77.24%,No Notes,Medium,174,In Stock,Critical,FALSE,FALSE,0,Medium Risk,50.38678161,Very Fast Moving,0.138045977,0.75,Low,0,0.75,A - Good,199.2482854,High Variation (~206),0
SKU0068,Fresh Product 369,Fresh Produce,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH8800,20/04/2025,10/03/2025,26/04/2025,142,271,97,65,2,2,30.28,8950,8.95,151.4,82,5,$1.44,$1.36,$391.19,3.35,14,0.9561,FEFO,Expiring Soon,-4,14/07/2025,-9.27%,92.08%,No Notes,Medium,107,In Stock,Critical,FALSE,FALSE,0,Medium Risk,40.78302583,Fast Moving,0.111734317,0.22,Low,0,0.22,A - Good,202.6218382,High Variation (~206),0
SKU0069,Fresh Product 114,Fresh Produce,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH7046,23/06/2025,24/05/2025,06/07/2025,78,130,26,29,3,1,13.39,3770,9.71,13.39,14,1,$0.75,$0.72,$97.88,3.09,3,0.9871,FEFO,Expiring Soon,0,17/07/2025,-6.40%,78.24%,No Notes,Medium,72,In Stock,Critical,FALSE,FALSE,0,Medium Risk,37.595,Fast Moving,0.103,0.01,Low,0,0.01,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0070,Pantry Product 181,Pantry,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH4777,23/06/2025,16/06/2025,19/11/2027,78,12,12,0,1,0,8.37,2430,1.43,8.37,8,1,$8.83,$9.50,$105.93,20.92,6,0.8823,FIFO,Low Stock,0,31/07/2025,-5.96%,92.99%,Temperature controlled,High,-1,Out of Stock,Critical,FALSE,FALSE,0,High Risk,254.5875,Very Fast Moving,0.6975,0.12,Low,0,0.12,A - Good,199.2482854,High Variation (~206),0
SKU0071,Personal Product 354,Personal Care,A,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH5530,16/07/2025,31/05/2025,02/04/2029,55,211,46,31,1,1,14.69,3930,14.36,44.07,27,3,$21.76,$22.73,"$4,591.78",2.09,5,0.8919,FEFO,In Stock,-3,28/08/2025,-3.03%,92.92%,No Notes,Low,133,In Stock,Low,FALSE,FALSE,0,Low Risk,25.41161137,Fast Moving,0.069620853,0.32,Low,0,0.32,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0072,Meat Product 185,Meat,A,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH5494,06/09/2025,04/09/2025,15/09/2025,3,505,69,42,0,1,37.18,1246,13.58,260.26,131,7,$9.53,$8.87,"$4,814.92",2.21,13,0.8101,FIFO,Expiring Soon,2,01/07/2025,0.89%,74.77%,No Notes,Low,394,In Stock,Low,FALSE,FALSE,0,Low Risk,26.87267327,Fast Moving,0.073623762,1.33,Low,0,1.33,A - Good,199.2482854,High Variation (~206),0
SKU0073,Personal Product 327,Personal Care,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH5658,06/09/2025,07/08/2025,24/11/2029,3,45,8,2,2,1,2.76,870,16.3,8.28,12,3,$5.91,$6.09,$266.11,1.84,4,0.9819,FEFO,In Stock,6,15/07/2025,-0.42%,80.28%,No Notes,Low,33,Low,Low,FALSE,FALSE,0,Low Risk,22.38666667,Fast Moving,0.061333333,0.05,Low,0,0.05,A - Good,213.1579776,Very Uneven (~213+),0
SKU0074,Personal Product 130,Personal Care,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9056,24/08/2025,20/08/2025,21/11/2028,16,51,13,7,2,0,5.7,1750,8.95,5.7,7,1,$0.75,$0.72,$38.27,3.35,3,0.822,FIFO,In Stock,1,21/08/2025,-4.30%,71.83%,Temperature controlled,Medium,29,Low,Critical,FALSE,FALSE,0,Medium Risk,40.79411765,Fast Moving,0.111764706,0.18,Low,0,0.18,A - Good,213.1579776,Very Uneven (~213+),0
SKU0075,Personal Product 44,Personal Care,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH4697,20/04/2025,02/03/2025,19/08/2028,142,32,13,17,0,2,5.35,1170,5.98,5.35,11,1,$3.31,$3.78,$105.94,5.02,5,0.7626,FEFO,In Stock,0,14/07/2025,-0.33%,84.06%,No Notes,Medium,2,Low,Critical,FALSE,FALSE,0,Medium Risk,61.0234375,Very Fast Moving,0.1671875,0.24,Low,0,0.24,A - Good,213.1579776,Very Uneven (~213+),0
SKU0076,Meat Product 302,Meat,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH2625,17/04/2025,16/02/2025,23/04/2025,145,88,23,13,1,3,17.62,5560,4.99,123.34,69,7,$7.92,$8.44,$696.55,6.01,5,0.8894,FIFO,Low Stock,2,21/06/2025,-8.09%,66.38%,No Notes,Medium,51,In Stock,Critical,TRUE,TRUE,2.01,High Risk,73.08295455,Very Fast Moving,0.200227273,0.77,Low,2.01,2.78,A - Good,199.2482854,High Variation (~206),12.02
SKU0077,Beverages Product 81,Beverages,A,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH3564,21/04/2025,21/04/2025,21/09/2026,141,431,35,78,3,2,55.58,1892,7.75,778.12,392,14,$4.94,$5.18,"$2,127.11",3.87,17,0.8779,FEFO,Low Stock,7,14/07/2025,3.52%,60.60%,No Notes,Medium,315,In Stock,Critical,TRUE,TRUE,6.25,Medium Risk,47.06890951,Fast Moving,0.128955916,1.71,Low,6.25,7.96,A - Good,192.2676003,Moderate Imbalance (~192),20.5
SKU0078,Frozen Product 17,Frozen,B,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH8438,13/03/2025,09/03/2025,20/11/2025,180,318,130,119,0,0,45.47,101,6.99,136.41,69,3,$3.36,$3.22,"$1,068.67",4.29,13,0.9596,FIFO,In Stock,5,07/08/2025,-2.90%,90.41%,No Notes,Medium,69,In Stock,Critical,FALSE,FALSE,0,Medium Risk,52.19040881,Very Fast Moving,0.142987421,0.12,Low,0,0.12,A - Good,199.2482854,High Variation (~206),0
SKU0079,Pantry Product 339,Pantry,B,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH4683,11/08/2025,01/07/2025,30/08/2029,29,87,12,36,1,1,16.46,5040,5.29,82.3,45,5,$9.87,$9.03,$858.51,5.68,9,0.9928,FIFO,Low Stock,5,06/08/2025,1.25%,63.67%,No Notes,Medium,38,Low,Critical,FALSE,FALSE,0,Medium Risk,69.05632184,Very Fast Moving,0.189195402,0.04,Low,0,0.04,A - Good,202.6218382,High Variation (~206),0
SKU0080,Fresh Product 85,Fresh Produce,B,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8195,17/04/2025,10/04/2025,24/04/2025,145,468,146,34,0,0,45.5,1235,10.29,318.5,160,7,$2.34,$2.46,"$1,094.84",2.92,14,0.8504,FEFO,Low Stock,0,13/06/2025,0.14%,74.47%,No Notes,Low,288,In Stock,Low,FALSE,FALSE,0,Low Risk,35.48611111,Fast Moving,0.097222222,1.05,Low,0,1.05,A - Good,206.5718724,High Variation (~206),0
SKU0081,Bakery Product 140,Bakery,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH2317,06/05/2025,29/03/2025,11/05/2025,126,256,31,69,0,0,21.74,7960,11.78,65.22,34,3,$3.39,$3.15,$867.46,2.55,7,0.9878,FIFO,Expiring Soon,5,16/07/2025,6.35%,90.63%,No Notes,Low,156,In Stock,Low,FALSE,FALSE,0,Low Risk,30.99648437,Fast Moving,0.084921875,0.04,Low,0,0.04,A - Good,206.5718724,High Variation (~206),0
SKU0082,Pantry Product 14,Pantry,A,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH1339,21/03/2025,01/02/2025,11/06/2029,172,246,70,71,1,1,15.67,7360,15.7,31.34,28,2,$9.72,$11.07,"$2,391.69",3.03,8,0.9512,FEFO,In Stock,1,28/06/2025,6.50%,79.23%,High return rate,Medium,104,In Stock,Low,FALSE,FALSE,0,Low Risk,23.25020325,Fast Moving,0.063699187,0.1,Low,0,0.1,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0083,Frozen Product 334,Frozen,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8141,25/07/2025,15/06/2025,19/06/2026,46,9,9,0,0,0,2.85,1100,3.16,5.7,12,2,$1.00,$0.92,$9.02,9.5,1,0.7358,FEFO,Low Stock,-6,29/08/2025,9.90%,69.09%,No Notes,Medium,0,Out of Stock,Critical,FALSE,FALSE,0,High Risk,115.5833333,Very Fast Moving,0.316666667,0.53,Low,0,0.53,A - Good,199.2482854,High Variation (~206),0
SKU0084,Bakery Product 165,Bakery,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH9117,17/06/2025,30/05/2025,22/06/2025,84,82,21,16,2,1,9.77,3330,8.39,68.39,41,7,$1.56,$1.49,$128.04,3.57,5,0.7522,FEFO,Low Stock,0,01/07/2025,-6.52%,90.10%,Seasonal SKU,Medium,43,Low,Critical,FALSE,FALSE,0,Medium Risk,43.48841463,Fast Moving,0.119146341,1.73,Low,0,1.73,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0085,Seafood Product 166,Seafood,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH9889,01/05/2025,02/04/2025,04/05/2025,131,223,46,83,1,0,28.95,8930,7.7,115.8,65,4,$7.03,$6.57,"$1,568.14",3.89,10,0.9316,FEFO,Expiring Soon,-1,03/09/2025,0.71%,77.27%,No Notes,Medium,93,In Stock,Critical,FALSE,FALSE,0,Medium Risk,47.38452915,Fast Moving,0.129820628,0.27,Low,0,0.27,A - Good,202.6218382,High Variation (~206),0
SKU0086,Bakery Product 388,Bakery,B,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH5375,27/08/2025,23/07/2025,30/08/2025,13,490,203,59,4,0,67.01,2203,7.31,134.02,69,2,$3.62,$3.29,"$1,774.93",4.1,25,0.7197,FIFO,Expiring Soon,5,04/08/2025,8.04%,94.01%,No Notes,Medium,224,In Stock,Critical,FALSE,FALSE,0,Medium Risk,49.91561224,Fast Moving,0.136755102,0.56,Low,0,0.56,A - Good,202.6218382,High Variation (~206),0
SKU0087,Beverages Product 63,Beverages,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH3594,10/07/2025,21/06/2025,02/07/2030,61,173,62,21,1,2,16.72,4400,10.35,16.72,9,1,$4.24,$3.90,$734.14,2.9,5,0.8948,FIFO,In Stock,0,01/07/2025,-8.57%,73.29%,No Notes,Low,89,In Stock,Low,FALSE,FALSE,0,Low Risk,35.27630058,Fast Moving,0.096647399,0.11,Low,0,0.11,A - Good,206.5718724,High Variation (~206),0
SKU0088,Meat Product 431,Meat,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH9165,10/08/2025,12/06/2025,19/08/2025,30,150,39,2,0,0,12.07,4640,12.43,12.07,10,1,$9.53,$10.42,"$1,428.89",2.41,8,0.7998,FEFO,Expiring Soon,-1,06/07/2025,2.88%,90.35%,No Notes,Low,109,In Stock,Low,FALSE,FALSE,0,Low Risk,29.37033333,Fast Moving,0.080466667,0.2,Low,0,0.2,A - Good,202.6218382,High Variation (~206),0
SKU0089,Bakery Product 248,Bakery,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH3369,16/05/2025,22/04/2025,22/05/2025,116,105,0,64,1,1,18.05,4720,5.82,180.5,94,10,$3.75,$3.49,$393.57,5.16,12,0.9905,FIFO,Low Stock,-3,25/06/2025,-6.05%,91.01%,No Notes,Medium,40,Low,Critical,TRUE,TRUE,4.18,Medium Risk,62.7452381,Very Fast Moving,0.171904762,0.1,Low,4.18,4.28,A - Good,192.2676003,Moderate Imbalance (~192),16.36
SKU0090,Household Product 443,Household,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH9318,26/05/2025,09/05/2025,21/04/2028,106,17,3,4,3,0,1.82,630,9.34,3.64,5,2,$18.78,$17.61,$319.24,3.21,1,0.7447,FIFO,In Stock,1,04/08/2025,-3.15%,83.25%,No Notes,Medium,7,Low,Critical,FALSE,FALSE,0,Medium Risk,39.07647059,Fast Moving,0.107058824,0.51,Low,0,0.51,A - Good,199.2482854,High Variation (~206),0
SKU0091,Household Product 297,Household,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH8935,18/05/2025,26/04/2025,25/05/2029,114,111,36,20,0,0,11.97,3930,9.27,83.79,47,7,$2.33,$2.61,$258.44,3.24,10,0.7033,FEFO,Low Stock,-3,01/07/2025,-4.44%,71.82%,No Notes,Medium,55,In Stock,Critical,FALSE,FALSE,0,Medium Risk,39.36081081,Fast Moving,0.107837838,2.08,Medium,0,2.08,B - Normal,192.2676003,Moderate Imbalance (~192),0
SKU0092,Bakery Product 478,Bakery,A,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH7274,15/03/2025,01/03/2025,18/03/2025,178,780,149,75,0,1,53.83,1264,14.49,161.49,85,3,$3.12,$3.11,"$2,436.25",2.07,14,0.8187,FEFO,Expiring Soon,3,04/09/2025,2.87%,85.20%,No Notes,Low,556,In Stock,Low,FALSE,FALSE,0,Low Risk,25.18967949,Fast Moving,0.069012821,0.54,Low,0,0.54,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0093,Frozen Product 468,Frozen,B,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH3492,24/03/2025,21/02/2025,05/03/2026,169,207,61,59,2,0,26.49,7940,7.81,26.49,21,1,$7.12,$7.61,"$1,473.80",3.84,9,0.828,FIFO,In Stock,-2,24/08/2025,6.10%,62.93%,No Notes,Medium,85,In Stock,Critical,FALSE,FALSE,0,Medium Risk,46.70942029,Fast Moving,0.127971014,0.17,Low,0,0.17,A - Good,202.6218382,High Variation (~206),0
SKU0094,Pantry Product 446,Pantry,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8486,15/08/2025,15/08/2025,27/07/2029,25,118,19,3,1,1,7.4,2860,15.95,29.6,21,4,$1.60,$1.84,$189.08,1.88,7,0.9516,FIFO,In Stock,5,19/07/2025,4.94%,66.28%,No Notes,Low,95,In Stock,Low,FALSE,FALSE,0,Low Risk,22.88983051,Fast Moving,0.062711864,0.19,Low,0,0.19,A - Good,202.6218382,High Variation (~206),0
SKU0095,Personal Product 39,Personal Care,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH7512,15/06/2025,05/05/2025,12/12/2029,86,44,8,22,0,0,10.05,2120,4.38,50.25,29,5,$5.87,$5.36,$258.32,6.85,2,0.8177,FIFO,Low Stock,0,29/07/2025,8.08%,62.18%,No Notes,Medium,14,Low,Critical,TRUE,TRUE,0.62,High Risk,83.36931818,Very Fast Moving,0.228409091,0.91,Low,0.62,1.53,A - Good,199.2482854,High Variation (~206),9.24
SKU0096,Household Product 195,Household,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH2121,24/04/2025,09/04/2025,06/07/2026,138,61,10,4,0,1,9.97,2720,6.12,69.79,41,7,$18.49,$16.94,"$1,127.96",4.9,1,0.8958,FEFO,Low Stock,-5,11/08/2025,-0.25%,94.19%,No Notes,Medium,47,Low,Critical,TRUE,TRUE,0.88,Medium Risk,59.65655738,Very Fast Moving,0.163442623,0.73,Low,0.88,1.61,A - Good,202.6218382,High Variation (~206),9.76
SKU0097,Bakery Product 51,Bakery,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH5906,29/07/2025,02/06/2025,05/08/2025,42,151,59,92,0,2,40.53,9160,3.73,81.06,49,2,$3.87,$3.81,$584.66,8.05,11,0.8601,FIFO,Expiring Soon,-3,04/09/2025,-3.83%,85.98%,No Notes,Medium,0,Out of Stock,Critical,FALSE,FALSE,0,High Risk,97.96986755,Very Fast Moving,0.268410596,0.28,Low,0,0.28,A - Good,202.6218382,High Variation (~206),0
SKU0098,Fresh Product 184,Fresh Produce,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH9702,03/08/2025,08/07/2025,09/08/2025,37,214,117,58,4,1,46.16,151,4.64,46.16,29,1,$2.04,$2.27,$436.92,6.47,9,0.9379,FIFO,Expiring Soon,3,19/08/2025,3.38%,80.73%,No Notes,Medium,35,Low,Critical,FALSE,FALSE,0,High Risk,78.73084112,Very Fast Moving,0.215700935,0.06,Low,0,0.06,A - Good,202.6218382,High Variation (~206),0
SKU0099,Pantry Product 196,Pantry,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH3344,05/05/2025,21/04/2025,11/08/2029,127,18,6,1,0,1,2.51,730,7.17,7.53,8,3,$7.05,$7.26,$126.91,4.18,2,0.7192,FEFO,In Stock,-1,20/06/2025,-5.90%,97.43%,No Notes,Medium,11,Low,Critical,FALSE,FALSE,0,Medium Risk,50.89722222,Very Fast Moving,0.139444444,0.84,Low,0,0.84,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0100,Meat Product 5,Meat,A,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH2210,20/03/2025,20/02/2025,30/03/2025,173,339,189,65,0,0,23.53,8290,14.41,164.71,130,7,$6.37,$5.88,"$2,159.87",3.23,16,0.7921,FEFO,Low Stock,-2,26/06/2025,-1.18%,73.55%,No Notes,Medium,85,In Stock,Low,FALSE,FALSE,0,Low Risk,25.33466077,Fast Moving,0.069410029,1.46,Low,0,1.46,A - Good,199.2482854,High Variation (~206),0
